run_dir,experiment_name,family,dataset,n_samples,k,generation_seed,seed_dataset,fc_enabled,fc_lower_percentile,fc_upper_percentile,question_id,question,gold_answer,majority_answer,eigenscore,correctness_score,is_correct,unique_generations,clip_fraction
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_3892,What creatures were trained by Croatia's Zagreb university in 2013 to detect landmines?,,Croatian crows.,0.3167137586174008,,False,16,0.007609897189670139
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_4027,Babel Fish is an icon/metaphor/brand for instantaneous what?,,Language translation.,-4.70062496940743,,True,4,0.005497123099662162
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_4861,Which famous city has the official website domain www.mcgm.gov.in?,,Mumbai.,-6.178263933674911,,True,1,0.00502296730324074
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_5529,American businessman and philanthropist Solomon Guggenheim (1861-1949) established a famous eponymous international network of?,,Museums.,-4.935843351098264,,True,4,0.00846957660346442
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_5740,"If a square sheet of paper is folded diagonally in half, the resulting two sharp corners are each how many degrees?",,90 degrees.,-6.176636213530789,,False,1,0.007133669969512195
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_6612,In which ocean are the Canary Islands?,,The Canary Islands are located in the Atlantic Ocean.,-5.635872832767097,,True,2,0.005475438784246576
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_7994,Which Verdi opera is also a popular acronym used in the advertising and selling professions?,,"""Verdi"" sounds like ""very desired.""",2.4908646991642707,,False,19,0.007927897135416667
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_8084,What is the capital of Colombia?,,Bogotá.,-6.184030529837773,,True,1,0.004134600435323383
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_8203,What royal house has ruled Monaco since the Middle Ages?,,The House of Grimaldi.,-5.271902806050141,,True,3,0.0059374108162100455
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_8318,Philopobia is the fear of what basic human emotion?,,Philopobia is the fear of love.,-4.597876737687957,,True,4,0.006229869106359649
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_879,What type of creature is a Meadow Brown?,,A Meadow Brown is a type of butterfly.,-4.848829213859998,,True,4,0.005535481770833333
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bb_8967,Who wept on the shoulder of the Duchess of Kent after losing the Wimbledon Women's Singles Final against Steffi Graf in 1993?,,Martina Navratilova.,-6.1692734071896895,,False,1,0.00882523148148148
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_1014,True or false a bird had more neck bones than a giraffe,,False.,-6.177531148412821,,False,1,0.0045061383928571425
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_2047,Of which tribe of Red Indians was Geronimo a chief,,Apache.,-6.176855851862739,,True,1,0.004675233997584541
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_2137,In which county is Wentworth golf course,,"Wentworth Golf Club is located in Surrey, England.",-0.7469089116492531,,True,14,0.006429225714631783
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_3368,During a penalty shoot out in soccer where should the non participating players be,,Behind their team's goal.,0.30257632237930054,,False,16,0.008321683114035089
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_3734,In America what name was given to the granite boulder onto which the Plymouth fathers (allegedly) stepped ashore,,The Plymouth Rock.,-2.2569650038099054,,True,9,0.006715457375478927
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_4354,Which tube station stands at the northern end of the Piccadilly Line,,Hammersmith.,-2.940732017338542,,False,8,0.006346157140899123
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,bt_556,What is the state capital of Ohio,,Columbus.,-5.655042830598565,,True,2,0.0034305456912878786
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_133,"ln the Bible Old Testament, who was the first High Priest of the Hebrews?",,Aaron was the first High Priest of the Hebrews.,-5.650950655077717,,True,2,0.006643566453313253
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_1365,What was the name of the skunk in Bambi?,,Flora.,-2.9768977396560374,,False,7,0.005237795029008439
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_140,JB Who wrote the novel ‘Greenmantle’?,,C.S. Forester wrote the novel 'Greenmantle'.,-4.620617921002608,,False,4,0.005902022349683544
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2073,"Which constellation has, uniquely, in Rigel and Betelgeuse, two of the ten brightest stars?",,Orion.,-6.173723151599201,,True,1,0.00697021484375
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_21,Whose gang travel around in the Mystery Machine?,,The Scooby-Doo gang.,-4.518764416370699,,True,4,0.005825063344594594
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2188,"A swanee whistle was used to provide the voices of whom, in an animated tv series?",,Looney Tunes characters.,-3.720664210233461,,False,6,0.0062752080157520325
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_231,Which serialised TV drama had a title that is a Lesbian slang term for oral sex?,,Tipping the Velvet.,-3.978779915853373,,True,5,0.006073023800105486
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_259,At which battle of 2 December 1805 did Napoleon defeat a combined Austrian-Russian army?,,The Battle of Austerlitz.,-5.7350619193402235,,True,2,0.007951441819105691
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2636,Which vitamin assists in blood clotting?,,Vitamin K.,-6.179614334355615,,True,1,0.004435828669154229
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2645,Which knight is with Arthur at the end and throws Excalibur into the lake?,,Sir Lancelot.,-4.833803476750834,,True,4,0.0071997791402953586
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2858,Which 'Regal' male singer provided the half-time entertainment for the 2007 Superbowl?,,Prince.,-4.6677865999685135,,True,4,0.005908764367816092
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_2900,The Art Nouveau designer Rene Lalique most famously worked in which material?,,Glass.,-5.692199052209633,,True,2,0.005992748119212963
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_3951,"According to a traditional English proverb, what is better than none?",,One.,-3.6468927350730787,,False,6,0.004455676379504505
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_4234,Which 1962 ecological classic was written by Rachel Carson?,,Silent Spring.,-6.176731488207617,,True,1,0.00475443808685446
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_4988,What was Margot’s surname in “The Good Life” TV series?,,Robinson.,-0.2822461927309961,,False,14,0.006105992413949275
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_5194,Who retired from the ‘Eggheads’ team in May 2014?,,Paul Sinha.,-3.7422081224613657,,False,6,0.005655650163857678
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_5975,"Cain dwelt in the Land of Nod, which was where on the Biblical compass?",,East of Eden.,-4.785974666945071,,True,4,0.006751505533854166
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_6246,Which duo created the “Dagenham dialogues”?,,"The ""Dagenham Dialogues"" were created by Alan Bleasdale.",-0.8712563304376554,,False,13,0.006510608149509804
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_6276,Sanskrit is an ancient language of which modern day country?,,India.,-6.178382956362721,,True,1,0.004682849702380952
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_654,The characters Denisov and Dolokhov appear in which famous novel?,,War and Peace.,-6.167648421212481,,True,1,0.005916561092342342
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_701,‘Hampsteads’ is Cockney rhyming slang for what?,,Heads.,-4.141012339749641,,False,5,0.006171223958333334
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,dpql_702,Who made the first telephone call to the Moon?,,There is no recorded instance of a telephone call to the Moon.,-2.1931625107069124,,False,11,0.006263224283854166
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_1039,Who famously raised wages to $5/day so that his workers could afford the product they were producing?,,Henry Ford.,-6.165268658825054,,True,1,0.005917801816239316
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_1391,What are the only two types of mammal that can lay eggs?,,"Monotremes, specifically platypus and echidnas.",-0.8142950276087143,,True,12,0.0077976888020833334
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_1522,"""Who said """"we're more popular than Jesus now"""", in 1966?""",,The Beatles.,-2.187547399096051,,False,9,0.0058351378509963765
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_1655,What movie starred Michael Jordan?,,Space Jam.,-6.17614505949671,,True,1,0.0035552978515625
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_2243,Which record label recorded The Supremes and The Jackson 5?,,Motown Records.,-6.184985395603208,,True,1,0.006158140696347032
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_2336,What agency protects the U.S. President?,,The Secret Service.,-5.7737807091736455,,True,2,0.004541713169642857
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_2655,"Who supposedly chopped down a cherry tree, but couldn't lie about it?",,Cinderella.,-1.4232615876479167,,False,11,0.00745716661509901
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_2838,What did Cinderella's carriage turn into after midnight?,,A pumpkin.,-6.180768541404454,,True,1,0.005123414855072464
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_321,What company bought Time Warner in 2001 - the biggest merger in U.S. history?,,AT&T acquired Time Warner in 2018.,-1.4318419885853126,,False,11,0.007846860532407407
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_4426,What city has a neighborhood called Little Havana?,,Miami.,-4.595631771284663,,True,4,0.005351456351902174
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,jp_683,"What Biblical character built a temple, had 700 wives, and suggested cutting a baby in half?",,King Solomon.,-4.550550575647646,,True,4,0.007135881696428571
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_1002,Between 1959 and 1967 which city was the capital of Pakistan (Islamabad was being built)?,,Karachi.,-4.180306022186821,,False,5,0.005239310315860215
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_10039,Which capital city is known as Beograd by its inhabitants?,,Belgrade.,-6.1814733534759085,,True,1,0.004775855654761905
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_10351,What name is given to the contents of an estate were no Will has been left?,,Intestate.,-5.296071076445164,,True,3,0.005026298656798245
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_11128,"'The Playboy Riots' occurred during and following the opening in 1907 of 'The Playboy Of The Western World' by J.M. Synge, at which Dublin theatre?",,The Abbey Theatre.,-5.7316135141527,,True,2,0.008861381819158076
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_11867,Who was the Romanian gymnast who scored the first ever perfect ten at the Olympic Games of 1976?,,Nadia Comăneci.,-6.178792148417246,,True,1,0.008416478413654619
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_12076,Who is the current Wimbledon Ladies Singles champion?,,I don't have real-time information.,-4.406788817126766,,False,5,0.006755795686141305
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_12157,In which book of the Bible would you find the death of Moses?,,Deuteronomy.,-5.646611728029704,,True,2,0.005045126997716895
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_12514,Which metal is added to steel to produce stainless steel?,,Chromium.,-6.181724786575463,,True,1,0.004241206219806763
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_13114,What did Charles D. Barrow of Pennsylvania devise in 1934 and then sell to the Parker Bros. organisation?,,The Monopoly board game.,-5.337968304944936,,True,3,0.0063920802696078435
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_1436,"In 1942, which town was destroyed by Nazis in reprisal for the assassination of Reinhard Heydrick?",,Jassy.,-1.6788736758130025,,False,10,0.008032769097222222
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_14480,"Kit Kat is manufactured throughout the world by Nestle except in the USA, which company makes it under license there?",,Hershey's.,-1.5068940147231602,,True,13,0.008082411024305555
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_14908,Geoff Keegan was leader at which youth club on TV throughout the 1990s?,,Crackdown.,-0.9393388753330238,,False,11,0.007023194181397306
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_15015,Which French chemist produced the first vaccine against Anthrax?,,Emile von Behring.,-3.0254717393615644,,False,8,0.00656398338607595
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_2086,"Which unit of weight, equal to one gram per 9,000 metres, is used to measure the fineness of nylon?",,The unit of weight is the denier.,-0.7112566677068636,,True,14,0.008839666193181819
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_2243,Araucaria araucana is the national tree of Chile. Although it is not a true pine it became known as the 'Chile Pine'. What is its current common English name?,,The Chilean Pine.,-4.558615823477802,,False,4,0.00910045695754717
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_2882,Which British playwright wrote the screenplay for the 1998 film 'Shakespeare In Love'?,,Marc Norman and Tom Stoppard.,-5.715278906864656,,True,2,0.007172911844135803
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_3814,In which race did Zola Budd and Mary Decker famously collide at the 1984 Olympics?,,The 3000 meters.,-1.7824518019840867,,True,13,0.008270848299808429
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_416,What is the capital city of Croatia?,,Zagreb.,-6.185361060578735,,True,1,0.0036730410447761196
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_5312,"Which former American President, who was born on 9th January 1913, died on the 28th April 1994 after suffering a stroke?",,Dwight D. Eisenhower.,-3.7883951308173716,,False,6,0.006214850675975177
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_5979,Which company manufactures the Playstation video games console?,,Sony.,-6.184740533944776,,True,1,0.0029691445707070705
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_661,"Which 19th century king sired ten illegitimate children, by the Irish comedienne, Dorothea Jordan?",,King George IV of the United Kingdom.,-4.279607657965963,,False,5,0.007971662554824562
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_6788,"Which country's national railway has bought out 'English, Welsh and Scottish Railways' and is negotiating to buy the government's one third share in Eurostar?",,France.,-5.156314410901491,,False,3,0.007938708289194915
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_723,What sort of plant is 'Bladderwrack'?,,Bladderwrack is a type of large brown seaweed.,-3.122630643497051,,True,9,0.007749748995983936
fc_qa820_n300_k20_ds42_gs41_fc05_995,fc_qa820_n300_k20_ds42_gs41_fc05_995,fc,qa820,300.0,20,41,42,True,0.5,99.5,odql_7776,"Belonging to Indonesia, Irian Jaya is the western portion of which large island?",,New Guinea.,-5.660805485226289,,True,2,0.00687099358974359
